#,dataset_id,min(minimumDepthInMeters),max(maximumDepthInMeters)
2040,"""e4234681-4822-4490-9113-bdac90911dca""",1.0,301.0
2041,"""7aee17f1-d6e8-4204-a4b2-eafdf89563cf""",11.0,6500.0
2042,"""4563ca14-806c-4d8e-aa26-8fdfa687821f""",0.0,100.0
2043,"""5c850aae-b242-45aa-9a25-1aaf49ad139d""",31.0,61.0
2044,"""faa8ba52-0bdd-4fbf-ba2c-054aadaff072""",0.0,0.0
2045,"""cf9012ea-81d3-465a-8ce0-2741a9092a66""",0.0,4500.0
2046,"""8e8fa6e1-42c5-4793-bb2d-1ec67b670787""",20.0,2999.879883
2047,"""b339f72f-eb69-40c5-b60c-1a37aaffdfb7""",-3.0,4981.0
2048,"""eae87607-a740-4f85-abf8-2af89764355b""",4.2,44.0
2049,"""b41cd728-afdc-4b9c-ba42-43c265253ff5""",75.0,200.0
2050,"""2f458cd8-c969-4a36-8f18-b970f80ee3f4""",0.0,81.0
2051,"""208bbf73-5dac-4d20-a017-5fc7d18a5b48""",1.4,29.0
2052,"""4c224fea-7e00-442b-a163-3fe82870f93c""",0.0,190.0
2053,"""7d92856b-a7fe-4e99-89c9-cc1d56354134""",5.9,57.0
2054,"""d001ebb9-0fea-4931-9544-048f57b15c0b""",0.0,10.0
2055,"""23678adb-b175-4352-856d-d43322374cb1""",0.0,3765.0
2056,"""9ecef113-7e29-4bfb-be05-2dfec6b6847b""",500.0,2565.0
2057,"""9651c30a-ea93-4e20-8cce-e9e951d9fe68""",0.0,140.0
2058,"""01514497-a295-4e42-a441-4215a162cd05""",0.0,850.0
2059,"""f1f5f754-bf90-4cba-9947-bdd9632f0360""",0.0,42.0
2060,"""17a7d690-e05d-4054-bb61-77bb3f26ba0a""",0.0,31.0
2061,"""9e65f306-4762-4f71-98e9-695a2abaebcb""",0.0,175.0
2062,"""499dfc7b-a567-42b5-8c26-a017c87298e6""",0.0,21.799999
2063,"""9d7d536d-fe9e-4e05-911e-3ec60e182ce0""",0.0,150.0
2064,"""ac30f88b-7d4d-4f3c-8204-ac362dc0feb5""",0.0,220.0
2065,"""e5ba539d-923f-42f6-9daf-2d36a7dfe13e""",0.0,1980.0
2066,"""6e18e05f-a198-49e2-a59d-edd721f5a677""",0.0,1000.0
2067,"""e0ce9f82-687e-4cbf-95d0-d27d1054bfe9""",330.700012,5070.5
2068,"""fe970815-6a9a-48f7-8f05-8c88bacec4b0""",4877.0,5046.0
2069,"""fb706b08-4826-485e-abfa-cd96905d8e3e""",12.0,141.0
2070,"""e53ff75c-cc73-4370-b074-36b34b8a7433""",0.0,200.0
2071,"""230df405-9b7e-4996-a991-bfc15b5291af""",0.0,7000.0
2072,"""2e5f81b3-85af-4c61-9ab2-065f4cf1f605""",5.0,71.0
2073,"""88ec999b-056b-4b6c-a9d0-ae243e70349d""",7.5,797.5
2074,"""18e4fa5b-5f92-4e09-957b-b242003287e9""",0.0,490.0
2075,"""7238ea93-4e76-463a-82c7-e063157e05a7""",1.5,22.0
2076,"""230e0287-79c3-47f0-9aed-718b63c0a074""",3.0,10.0
2077,"""00032856-12cd-46ff-b9d5-ddeaecae3c95""",0.0,1748.0
2078,"""7be30bac-04ad-4418-b80c-c1b606eff358""",6.6,45.700001
2079,"""c380d2c9-98b3-48cf-af6c-56a88b81f1a4""",0.0,10710.0
2080,"""159421b6-a764-4af1-9cc3-bc652dbeb12e""",0.0,5460.0
2081,"""f99fd3ea-b5a3-4bb9-8b6f-34ebe75652b2""",7.0,13.1
2082,"""685b3956-c37a-433a-b661-2bb7b11cf9f8""",18.0,2000.0
2083,"""3b00bf46-5fb6-49fc-bf89-5bde09fb63ac""",681.0,3702.0
2084,"""4f46f9d8-dc63-4546-9dd5-075df3d25e4a""",0.0,8750.0
2085,"""d6af0fac-8a21-4d77-8872-f10d471fc0cf""",0.0,4861.0
2086,"""f65c4c82-9725-478c-bd46-3d90e64454ef""",0.0,40.0
2087,"""e69be30f-84e8-4c21-a7ce-9fb4fb14ce6a""",0.0,244.0
2088,"""231dc661-d8d9-4d49-9ff0-45bd21a08541""",-507.0,3661.0
2089,"""5ded37eb-bf01-46ae-9470-d5e2863fd622""",1.9,595.0
2090,"""6c444d85-e355-46a9-939f-6b2dc6ac9def""",4231.0,4425.0
2091,"""1ff8f53b-1a0e-4346-8f51-447a824adacd""",0.0,0.0
2092,"""2022bab1-37b3-4c15-8de8-ba8d68c3da71""",0.0,1.9
2093,"""3167d822-f335-4a69-9361-f2b575691226""",0.0,0.0
2094,"""575e393f-4b35-4dc0-8d49-c04e3a9ce5ec""",0.22,13.8
2095,"""96c7952d-5021-4749-b87e-14b8de026eb0""",0.0,333.0
2096,"""44fdd837-036d-4ea7-a70e-cd9bdc6133f6""",35.0,96.0
2097,"""72f57b21-edca-48c8-a55e-b4fce78ac746""",3.1,32.599998
2098,"""f41f0bd3-b456-4077-841c-2a068531ef22""",3966.0,4647.0
2099,"""b5ed0fbe-5636-48dd-b2c2-ac01e9f63bcb""",0.0,70.0
2100,"""ccd6a395-a14a-49ce-afca-fd478007f19c""",57.0,2179.0
2101,"""663f28be-5f58-41e8-99f4-6f83ae2f8d13""",0.9,14.63
2102,"""d0f701be-3a76-4016-a9db-ac167a4dcae9""",5538.0,5642.0
2103,"""6b96855c-5606-48e9-a43f-e588428231fd""",0.0,0.015
2104,"""d1c53013-998f-4ee1-8664-7b0d25a2fb8b""",5.0,11.0
2105,"""34988250-4f32-463c-ae8e-ccffcd87604c""",20.0,190.0
2106,"""22fcfe7e-1923-4928-9a06-2aa2326227e8""",-9999.0,28.450001
2107,"""ebe283e7-d67a-48d5-b290-6bbd11ade3f6""",16.0,700.0
2108,"""543a4476-6145-4f38-a84b-e8fe7a281bed""",0.6,32.099998
2109,"""bd33b75e-8805-415c-94cf-e671cae8f33b""",15.0,71.0
2110,"""5b758cc0-027f-44a9-8d31-5ca652a4e4d0""",12.0,107.0
2111,"""39b479a3-639e-48d2-9287-cc2580124e11""",4888.0,5031.0
2112,"""31794bd5-7feb-4c3e-8ca7-99378bf63761""",1.1,19.0
2113,"""cc7481dc-a015-46e7-98b6-2ad7374886e6""",680.0,1710.0
2114,"""78abd3fb-c9be-4b02-86ee-5eacd05e9d32""",2317.0,3659.0
2115,"""1f1960ad-8bdb-4b97-a631-b73a85141d1e""",47.799999,98.75
2116,"""0a92deef-a73d-469b-b3fd-5d3e5f2ba2a0""",0.0,0.0
2117,"""72750bf3-e075-4470-8305-a8b554a17881""",3.0,980.0
2118,"""89b18767-2942-49a8-97d1-1ffc9ffb6587""",0.0,62.400002
2119,"""e3d70328-6875-4fe9-b186-32a5fdd2a18b""",26.0,103.0
2120,"""609bf553-520a-4c2f-916c-679cb49b8c85""",0.0,23.0
2121,"""4732665a-947e-426c-b58c-25a10d98d35d""",100.0,200.0
2122,"""ca3f5618-f328-4417-83fe-8ca85502a4d0""",0.5,0.5
2123,"""98335d75-74ca-4e05-b10c-c7b198c1e792""",0.0,0.0
2124,"""0dee1c07-b9b6-4260-a4bc-6c6fff25a041""",0.0,5203.0
2125,"""49bbc435-2bff-432c-8dd4-b2e7b514ada3""",5.0,3514.0
2126,"""16a0cea1-9b1a-4fc9-97ba-c0fa325db02b""",0.0,0.0
2127,"""28e9259a-fc3a-4256-8cab-b911faea8f25""",16.0,2500.0
2128,"""55e369ca-ff48-4024-909f-7a3ce2d74dcc""",1473.0,2267.0
2129,"""eb5a052f-428e-4a6d-8058-3785c9356df7""",0.0,3000.0
2130,"""7176d725-4046-4faa-8647-94ecf4dd8304""",2.5,114.400002
2131,"""8b13309c-3183-42c7-af95-68a13b4562bc""",-1.5,17.200001
2132,"""37ea7432-f767-4e81-8263-6e75f7118070""",4477.348145,4629.52002
2133,"""d6dc7351-aae6-4ed1-8f75-5b81e356408a""",10.0,198.0
2134,"""b624e9f7-a5c1-415e-8c91-b4c3ccf1c495""",0.0,0.0
2135,"""61a1cc7e-9fa7-4006-b79e-e04f0c80fb08""",19.0,3357.0
2136,"""160c06c1-853d-4016-82c4-a063621e05ec""",0.0,100.0
2137,"""2e0f8766-9a75-4422-9ba4-7f65acfbeb51""",0.0,25.0
2138,"""53092237-536e-4ad2-bb28-00fc467dbd26""",1.5,8.0
2139,"""8f5213fe-787d-4ff9-b981-867c763c1dc8""",10.0,68.0
2140,"""26de959f-8916-43cf-9472-170c28358a8e""",0.0,1028.0
2141,"""8f72cf3f-5562-4be0-b0ad-c248f4fd211b""",0.0,9.0
2142,"""e0d62e51-9cd3-4f53-adb3-fd850e4cf978""",0.0,200.0
2143,"""849672a8-cde1-4884-9281-66588e9a6c7d""",4051.0,4244.0
2144,"""063a5fb5-8adc-4c9c-a5ba-53d444b7089f""",0.0,0.0
2145,"""3e8a8d84-09c1-475f-a172-c4d69af5d2ca""",0.0,1000.0
2146,"""59019e18-d1b2-47ce-95d2-b53032df3274""",2.0,15.0
2147,"""2d1fac84-2333-4021-ad88-f2af59683dcb""",0.03,0.85
2148,"""80321efa-4868-49f2-bd21-c14fcd0dedba""",0.0,0.0
2149,"""afc9f684-6ac0-4fd7-9600-a11b23e868b3""",5.0,71.0
2150,"""01e33461-4719-4e9b-8b3f-8162a04707b0""",0.0,14.0
2151,"""49f74e10-b23b-4aca-a0f2-62b4f1109dd3""",6.4,61.599998
2152,"""3d8430ee-0281-4271-8449-67394407bc23""",0.0,574.0
2153,"""125a4c4f-eb01-4c13-b8e6-07aea9af8480""",0.0,15.0
2154,"""62811893-ffdb-462f-be68-27eff06bab0e""",1.0,17.0
2155,"""ab739816-4077-4067-8f2e-00b9c41f8ddb""",0.0,40.0
2156,"""75da81ec-cdd9-4bbc-aaeb-c499df50fe68""",0.0,700.0
2157,"""4df1f317-d933-4f27-a73b-7ee117751ed0""",0.0,28.799999
2158,"""29ea15ed-8f76-40ca-bd14-58c62e10b2ef""",0.0,0.0
2159,"""2ce7a63b-bc35-40ce-9677-b4d1b681eb3e""",10.0,30.0
2160,"""d5479acf-29cc-44b3-b3d7-bd4e40f83efc""",0.0,42.0
2161,"""8a1109fe-bf82-42b2-b296-a46c8059b82b""",0.0,0.0
2162,"""f7c79248-82fa-4d8e-901c-21ddf84750fc""",0.15,8.84
2163,"""c07f3759-f350-4fed-856e-efda91fc4bfc""",1.0,3.0
2164,"""798d34a8-1593-4543-886b-a72df94844b1""",5.0,16.200001
2165,"""9625bb4a-bbbb-4cde-946f-e74f973fdba4""",0.0,627.0
2166,"""eb6e0855-981d-4ab7-82f4-f8b92367a7f7""",2.0,8.0
2167,"""fedb2f96-5db0-406c-8a31-4c98702ae57c""",15.0,15.0
2168,"""c9171650-c1fe-4b17-ab64-32b883fd738d""",87.0,582.0
2169,"""1a5aca77-611e-4496-9702-0a938aa27d9c""",1.0,13.0
2170,"""069b16f7-3305-4ef5-9cd1-cefceae25e92""",4.0,101.0
2171,"""7d68eb81-2606-4019-b549-008d633de2b1""",21.0,62.0
2172,"""438b8f02-3421-4b2c-a5b2-5934ab76f47b""",0.0,0.0
2173,"""1b92d97a-3a1d-4bbf-9304-c56ba34ea041""",8.0,222.399994
2174,"""8c141f9d-7ef4-4c06-b062-88c8e296f40c""",3.0,201.0
2175,"""629522cd-0850-48da-98d0-11c498b59997""",551.0,1273.0
2176,"""10c69325-1aa3-4deb-ba1b-3f635b221a92""",0.0,410.0
2177,"""ca816ed5-be34-46d6-8e78-9bebcab8451a""",0.0,1000.0
2178,"""15ab464d-e8d0-47c7-8003-29b88a7a780b""",0.0,43.5
2179,"""b349ea7c-5261-4c9b-8f21-e3959ef2a2b1""",0.0,4649.149902
2180,"""e5272499-c343-4794-89e0-e78bd2f5367d""",0.0,0.0
2181,"""9048ca40-f527-4410-ba6a-579789d7ebc6""",0.0,40.0
2182,"""d88dbd68-bbca-4fa1-86d8-e03a2cee92b1""",6.0,37.0
2183,"""379ee987-c496-4246-8f77-62e53668f7ad""",0.0,0.0
2184,"""7beefdfd-edad-4f66-bdad-04a43b686a9e""",0.0,1.0
2185,"""98ff481f-419e-4ba7-b64a-08641acbb7d7""",0.0,200.0
2186,"""6862ae8c-db0d-44ef-9375-c50e50c2b74e""",0.0,1.0
2187,"""b32f881e-71c1-4b93-9263-54c28f2a4114""",1845.0,5970.0
2188,"""9e61307b-c760-469e-bb75-069706e3f790""",0.0,200.0
2189,"""c44c75e9-c974-4931-ab3e-cc61726a2275""",0.5,35.0
2190,"""372e10df-da0c-47d3-87db-84869727c31f""",0.0,45.0
2191,"""a85edab7-cd3f-43ae-b491-37ab2e7edf5a""",19.0,992.0
2192,"""a0eb72f6-797b-43fa-91b4-1dfe6f4d4d2e""",0.0,149.0
2193,"""a0317166-af21-48b9-bda7-25547a34f558""",10.0,10.0
2194,"""8f343c0c-cece-4326-92d6-d2a0ba2a4342""",0.0,17.0
2195,"""65ea0c83-0824-48d4-99ac-6b9f755b11e0""",500.0,2000.0
2196,"""c0677106-e5a9-4a39-8351-c6a141ea7efa""",40.0,66.0
2197,"""22e79508-4bb1-463b-84e4-c27ec6ee9b60""",7.0,25.0
2198,"""f6dd8e07-b1e8-45ed-b5ad-c938ed71830e""",1.0,15.0
2199,"""405ab854-9ebd-4fe1-86b0-d3d578ae0751""",0.0,0.0
2200,"""ee074a49-8b74-4db0-8c3d-5cd046ec1f44""",0.0,40.0
2201,"""98c3a921-3584-4a07-bb07-07ad84a6038e""",0.0,244.0
2202,"""3f14ac1d-08e0-40ea-a3c9-4daa39c78f84""",2.0,15.0
2203,"""a50a3bc2-1632-44f3-ad49-3b8bae4e250e""",0.0,23.200001
2204,"""26187dd0-bacc-4818-9a4d-0d966e19d5ae""",305.0,1390.0
2205,"""df9b9872-1d9a-499d-840b-66178b3bcaac""",7.0,2051.0
2206,"""17cb6ba1-1b99-4715-9d8f-1a435537928a""",7.3,23.5
2207,"""46494f1d-4f49-4ef0-ad10-ab09a8544b84""",4152.0,4255.0
2208,"""65e22bb0-846a-4632-ae76-0e8e1bc2adc3""",0.0,0.0
2209,"""d1ac76ec-bba6-4eaa-9de7-464d6b3617c9""",0.0,0.0
2210,"""b5a87aef-6084-44b5-9c04-ca3b8454f44f""",5.0,71.0
2211,"""4b51bef4-e14d-41bb-815b-9c30842956b3""",0.0,41.0
2212,"""6111dc7b-5413-494a-9f15-34328dc134bb""",10.0,18.0
2213,"""fe2ed263-2b21-47d7-a79f-f9b911132398""",1.0,26.84
2214,"""a7c96474-3f59-4901-81da-8370557d51d4""",0.0,200.0
2215,"""7ca781bf-163f-4202-86ea-cb9a243d878a""",0.0,0.0
2216,"""0ca901d4-bdc3-4136-8a66-6028f4c3ba40""",0.0,2760.0
2217,"""56ec9691-75c7-4d30-bd66-773e05ca98d8""",0.5,4051.0
2218,"""ee975652-147c-47a1-bfc1-052aaa11a60e""",0.0,20.0
2219,"""81ace119-09fd-467e-8f6e-74ca29b01634""",1.0,56.0
2220,"""fb346773-5a98-4e9a-8712-24a3a730e0ee""",0.0,17.0
2221,"""fe09e1dc-61fa-482d-a2f9-f5a597f65b43""",40.0,370.0
2222,"""5e3015f8-a398-46b5-adb1-518a8247aeb9""",0.0,99.0
2223,"""1e1704af-41b4-4d48-b69f-5807d02a7e58""",279.040009,2058.189941
2224,"""163b3b00-c6bb-49dd-a990-c3c4f5b1bcc9""",0.0,3.0
2225,"""1f9645c1-c71c-426b-ad4d-87dd1cd6645c""",0.0,9.0
2226,"""a997444d-a449-4b83-a321-2ff40151b215""",157.0,802.0
2227,"""b636df3e-401f-4832-bdb6-e9d477229448""",3.0,688.080017
2228,"""85ed7a1f-6521-4373-b78f-da0ab1af8b8f""",0.0,2.0
2229,"""8e230527-988f-4984-8c30-ecc64771b06c""",10.0,150.0
2230,"""36b58f28-0a03-4447-b688-e4eed56afa3d""",0.0,250.0
2231,"""3ead891d-1958-423c-be3f-289d87219263""",0.0,1.0
2232,"""7a6e73ff-eeea-449e-95fd-d15e269b230e""",1.0,31.1
2233,"""9dda6bd7-c159-44ba-aa3f-6c01914d7f78""",29.0,1900.0
2234,"""e48a88fd-5088-494a-bd2d-02f5a047441d""",0.0,202.0
2235,"""05bbc2a5-8065-4599-ad7d-7d0c4a1bfcaa""",2.0,2200.0
2236,"""31f00d1e-d833-446d-b3bd-924574dbb9e1""",0.0,0.0
2237,"""5c391d75-65ef-47b9-abbb-769ab587e819""",0.0,0.3
2238,"""e4d6a152-2061-4ee2-a2c7-8a9f19d7a1e2""",0.0,0.0
2239,"""3fa25e01-c1e5-4b62-ad3d-a822005013c5""",0.0,0.0
2240,"""219460e6-ceb3-42eb-8216-fa1d2d09a3c1""",3672.0,4000.0
2241,"""aee142ed-0e54-4b74-8119-e01cfa1ade59""",8.0,11.0
2242,"""48f832cb-d71f-4ba9-b711-3b8c6559f5db""",137.0,4951.0
2243,"""bbb88dbe-51dd-4f8a-a51a-95b06c92f821""",0.0,15.0
2244,"""6371d59b-1788-4ade-858d-e40f80b84bcb""",0.0,37.0
2245,"""357e7c4a-d05c-45f8-ad06-0f430e3dba4e""",0.0,9.54143
2246,"""086b3f21-f424-42bc-9dd4-5a9fc18f802f""",0.0,100.0
2247,"""165ddab4-6d2a-4e0c-9649-9114d18c0fd1""",0.0,5.0
2248,"""c1bf2de5-50ad-461f-bb17-851e2ac86472""",15.0,15.0
2249,"""dde5f3f6-c18c-4409-9276-d0b2cc8c0aab""",97.0,131.0
2250,"""7c1fa836-81d9-4a07-929b-6c4288aeb21e""",5.0,1073.0
2251,"""381c303e-25b8-42ca-baeb-bd6de0288fc4""",0.0,35.0
2252,"""b1253eed-05ce-41bc-9cb9-0fe001ec37b5""",0.0,0.0
2253,"""f519504c-2383-4196-a527-9e0df13acf56""",1940.0,5440.0
2254,"""16e98c5b-7e56-4bd9-9772-9b790112e9ea""",0.0,0.0
2255,"""32e4711c-07ff-4d6c-8a03-968985a924f2""",0.0,1.0
2256,"""380811f6-5687-4fee-ae2c-ffe548a6988c""",0.5,15.0
2257,"""6e0e0919-93c1-48fd-86ad-cf24cf8e6130""",58.900002,230.699997
2258,"""319a6a7f-2a86-4aec-bb66-1d5cb94473d9""",0.0,4391.0
2259,"""3a47a8ad-d43c-4fb7-9f0a-20ebf4ecbe52""",0.0,25.0
2260,"""54dcf3b7-2b41-4646-be0c-3a8c8b810280""",134.0,850.0
2261,"""1b82f221-a30d-4345-9375-433d5c399e3e""",0.0,0.0
2262,"""19a213dd-e2df-48e1-ad3d-c3ffdba81e18""",5.0,20.0
2263,"""f26bf69d-d23d-4da5-851b-e7ee79da6cf0""",20.0,70.0
2264,"""35cf7606-3a66-49dc-8f88-6ffc452d25db""",0.0,50.0
2265,"""8af3708a-81fb-4edd-ade6-b23532a0f26c""",0.0,0.0
2266,"""61c5e93d-1bcf-4d90-9c38-f7ff654eb364""",1798.0,2564.0
2267,"""ea46cabd-f49d-4d3b-be46-7d71ce7cf7f6""",0.0,201.0
2268,"""a637edeb-cc94-4fbc-b70d-4f4b165ddfdc""",1.0,30.0
2269,"""0806f576-7862-463c-b4ba-54a53341be45""",4057.0,4181.0
2270,"""7c9aa715-ea1e-4dae-876b-1fde99448ce0""",7.3152,2800.0
2271,"""f2e8ea1b-2f0c-4f0a-9217-81184057b0e0""",0.0,120.0
2272,"""8e323d59-ae6c-4b62-840e-8f6eb68e40ed""",0.0,0.0
2273,"""fe40f69a-3539-48b8-9836-4ccb91a89e56""",0.0,0.0
2274,"""cc987509-4296-400e-a761-f4d4c91785df""",0.0,105.0
2275,"""d64173ae-7a20-4d60-8afb-aecbb125db40""",880.0,955.0
2276,"""ee298342-0b33-471a-bffd-49ab42347258""",0.0,0.0
2277,"""30e505e2-27fc-434e-b8c1-19f8d3c02eb4""",5125.0,5850.0
2278,"""87daad97-8b09-4bf8-a55f-49f987cd85b6""",4.5,13.3
2279,"""8f6a5d05-71f0-45c3-8a3b-679b581f91fa""",2.0,3.0
2280,"""3297b6db-7039-4a55-bae8-ffbf214e6dca""",0.0,0.0
2281,"""c01640e5-5308-4da1-ad28-ad28dda29114""",0.0,0.0
2282,"""e9acab50-8203-4c1e-b2e7-cbb850670808""",0.0,0.0
